game_date,player_name,team,opponent,points_line,team_spread,line_tier,spread_bin,scorer_type,strategy_key,bet_side,strategy_roi,strategy_edge,strategy_hit_rate,strategy_games,actual_points,result,margin,profit
2024-11-30,Jalen Duren,Detroit Pistons,DET vs. PHI,9.954545454545457,1.3888888888888888,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,4,WIN,-5.954545454545457,90.91
2024-11-30,Tim Hardaway Jr.,Detroit Pistons,DET vs. PHI,9.5,1.3888888888888888,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,0,WIN,-9.5,90.91
2024-12-01,James Harden,Los Angeles Clippers,LAC vs. DEN,22.357142857142858,2.9,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,39,LOSS,16.642857142857142,-100.0
2024-12-01,RJ Barrett,Toronto Raptors,TOR vs. MIA,22.928571428571427,4.65,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,37,LOSS,14.071428571428573,-100.0
2024-12-01,LeBron James,Los Angeles Lakers,LAL @ UTA,23.857142857142858,-4.95,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,27,LOSS,3.1428571428571423,-100.0
2024-12-01,Tyler Herro,Miami Heat,MIA @ TOR,22.5,-4.65,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,31,LOSS,8.5,-100.0
2024-12-01,Fred VanVleet,Houston Rockets,HOU vs. OKC,15.75,1.5,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,38,LOSS,22.25,-100.0
2024-12-01,Alperen Sengun,Houston Rockets,HOU vs. OKC,19.642857142857142,1.5,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,20,LOSS,0.35714285714285765,-100.0
2024-12-01,Scottie Barnes,Toronto Raptors,TOR vs. MIA,21.5,4.65,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,23,LOSS,1.5,-100.0
2024-12-01,Jalen Williams,Oklahoma City Thunder,OKC @ HOU,21.142857142857142,-1.5,20-25 (Star),Pick'em (-2 to +2),,7,OVER,5.6,6.7,55.3,94,22,WIN,0.8571428571428577,90.91
2024-12-01,Kristaps Porziņģis,Boston Celtics,BOS @ CLE,15.576923076923077,1.4,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,21,LOSS,5.423076923076923,-100.0
2024-12-01,Lauri Markkanen,Utah Jazz,UTA vs. LAL,21.192307692307693,4.95,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,22,LOSS,0.8076923076923066,-100.0
2024-12-01,Darius Garland,Cleveland Cavaliers,CLE vs. BOS,18.576923076923077,-1.4,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,22,LOSS,3.4230769230769234,-100.0
2024-12-01,Evan Mobley,Cleveland Cavaliers,CLE vs. BOS,16.5,-1.4,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,9,WIN,-7.5,90.91
2024-12-01,Cameron Payne,New York Knicks,NYK vs. NOP,7.5,-12.22222222222222,5-10 (Bench),10-15 Fav,,4,UNDER,6.7,4.5,55.9,204,8,LOSS,0.5,-100.0
2024-12-01,Luguentz Dort,Oklahoma City Thunder,OKC @ HOU,9.772727272727272,-1.5,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,6,WIN,-3.7727272727272716,90.91
2024-12-01,Miles McBride,New York Knicks,NYK vs. NOP,8.5,-12.22222222222222,5-10 (Bench),10-15 Fav,,4,UNDER,6.7,4.5,55.9,204,13,LOSS,4.5,-100.0
2024-12-01,Caris LeVert,Cleveland Cavaliers,CLE vs. BOS,9.5,-1.4,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,13,LOSS,3.5,-100.0
2024-12-01,Georges Niang,Cleveland Cavaliers,CLE vs. BOS,7.5,-1.4,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,13,LOSS,5.5,-100.0
2024-12-01,Jalen Green,Houston Rockets,HOU vs. OKC,17.5,1.5,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,9,WIN,-8.5,90.91
2024-12-01,Isaac Okoro,Cleveland Cavaliers,CLE vs. BOS,6.5,-1.4,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,6,WIN,-0.5,90.91
2024-12-01,Sam Merrill,Cleveland Cavaliers,CLE vs. BOS,5.5,-1.4,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,3,WIN,-2.5,90.91
2024-12-01,Ty Jerome,Cleveland Cavaliers,CLE vs. BOS,8.5,-1.4,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,6,WIN,-2.5,90.91
2024-12-03,Scottie Barnes,Toronto Raptors,TOR vs. IND,22.214285714285715,2.8,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,35,LOSS,12.785714285714285,-100.0
2024-12-03,De'Aaron Fox,Sacramento Kings,SAC vs. HOU,24.857142857142858,-1.5,20-25 (Star),Pick'em (-2 to +2),,7,OVER,5.6,6.7,55.3,94,22,LOSS,-2.8571428571428577,-100.0
2024-12-03,Stephen Curry,Golden State Warriors,GSW @ DEN,23.7,4.95,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,24,LOSS,0.3000000000000007,-100.0
2024-12-03,Franz Wagner,Orlando Magic,ORL @ NYK,26.233333333333334,4.55,25-30 (High Star),2-6 Dog,,6,OVER,6.1,6.9,55.6,108,30,WIN,3.7666666666666657,90.91
2024-12-03,Ja Morant,Memphis Grizzlies,MEM @ DAL,20.214285714285715,4.5,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,31,LOSS,10.785714285714285,-100.0
2024-12-03,RJ Barrett,Toronto Raptors,TOR vs. IND,24.214285714285715,2.8,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,29,LOSS,4.785714285714285,-100.0
2024-12-03,Jalen Green,Houston Rockets,HOU @ SAC,17.5,1.5,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,28,LOSS,10.5,-100.0
2024-12-03,Brandon Miller,Charlotte Hornets,CHA vs. PHI,26.5,4.7,25-30 (High Star),2-6 Dog,,6,OVER,6.1,6.9,55.6,108,34,WIN,7.5,90.91
2024-12-03,Karl-Anthony Towns,New York Knicks,NYK vs. ORL,23.5,-4.55,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,23,WIN,-0.5,90.91
2024-12-03,Alperen Sengun,Houston Rockets,HOU @ SAC,19.5,1.5,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,24,LOSS,4.5,-100.0
2024-12-03,Damian Lillard,Milwaukee Bucks,MIL @ DET,24.785714285714285,-2.95,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,27,LOSS,2.2142857142857153,-100.0
2024-12-03,Cade Cunningham,Detroit Pistons,DET vs. MIL,23.3,2.95,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,23,WIN,-0.3000000000000007,90.91
2024-12-03,Domantas Sabonis,Sacramento Kings,SAC vs. HOU,17.5,-1.5,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,27,LOSS,9.5,-100.0
2024-12-03,Malik Monk,Sacramento Kings,SAC vs. HOU,16.25,-1.5,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,17,LOSS,0.75,-100.0
2024-12-03,Tari Eason,Houston Rockets,HOU @ SAC,9.7,1.5,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,16,LOSS,6.300000000000001,-100.0
2024-12-03,DeMar DeRozan,Sacramento Kings,SAC vs. HOU,19.857142857142858,-1.5,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,16,WIN,-3.8571428571428577,90.91
2024-12-03,Pascal Siakam,Indiana Pacers,IND @ TOR,20.5,-2.8,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,13,WIN,-7.5,90.91
2024-12-03,Jalen Brunson,New York Knicks,NYK vs. ORL,23.928571428571427,-4.55,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,21,WIN,-2.928571428571427,90.91
2024-12-03,Keyonte George,Utah Jazz,UTA @ OKC,13.75,13.6,10-15 (Role Player),10-15 Dog,,2,OVER,7.4,7.6,56.2,176,16,WIN,2.25,90.91
2024-12-03,Kyrie Irving,Dallas Mavericks,DAL vs. MEM,24.214285714285715,-4.5,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,10,WIN,-14.214285714285715,90.91
2024-12-03,Fred VanVleet,Houston Rockets,HOU @ SAC,16.5,1.5,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,13,WIN,-3.5,90.91
2024-12-03,Luguentz Dort,Oklahoma City Thunder,OKC vs. UTA,9.75,-13.6,5-10 (Bench),10-15 Fav,,4,UNDER,6.7,4.5,55.9,204,5,WIN,-4.75,90.91
2024-12-04,Tyler Herro,Miami Heat,MIA vs. LAL,22.857142857142858,-3.7,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,31,LOSS,8.142857142857142,-100.0
2024-12-04,LeBron James,Los Angeles Lakers,LAL @ MIA,21.346153846153847,3.7,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,29,LOSS,7.653846153846153,-100.0
2024-12-04,Tobias Harris,Detroit Pistons,DET @ BOS,11.75,12.55,10-15 (Role Player),10-15 Dog,,2,OVER,7.4,7.6,56.2,176,27,WIN,15.25,90.91
2024-12-04,Damian Lillard,Milwaukee Bucks,MIL vs. ATL,24.5,-4.35,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,25,LOSS,0.5,-100.0
2024-12-04,Malik Beasley,Detroit Pistons,DET @ BOS,11.5,12.55,10-15 (Role Player),10-15 Dog,,2,OVER,7.4,7.6,56.2,176,23,WIN,11.5,90.91
2024-12-04,Tyrese Maxey,Philadelphia 76ers,PHI vs. ORL,25.633333333333333,5.35,25-30 (High Star),2-6 Dog,,6,OVER,6.1,6.9,55.6,108,16,LOSS,-9.633333333333333,-100.0
2024-12-04,Trae Young,Atlanta Hawks,ATL @ MIL,20.857142857142858,4.35,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,17,WIN,-3.8571428571428577,90.91
2024-12-04,Pascal Siakam,Indiana Pacers,IND @ BKN,20.5,-2.65,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,14,WIN,-6.5,90.91
2024-12-04,Anthony Davis,Los Angeles Lakers,LAL @ MIA,25.214285714285715,3.7,25-30 (High Star),2-6 Dog,,6,OVER,6.1,6.9,55.6,108,8,LOSS,-17.214285714285715,-100.0
2024-12-04,James Harden,Los Angeles Clippers,LAC vs. MIN,22.214285714285715,3.95,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,5,WIN,-17.214285714285715,90.91
2024-12-05,Nikola Jokić,Denver Nuggets,DEN @ CLE,28.433333333333337,3.7,25-30 (High Star),2-6 Dog,,6,OVER,6.1,6.9,55.6,108,27,LOSS,-1.4333333333333371,-100.0
2024-12-05,Nikola Jokić,Denver Nuggets,DEN @ CLE,28.433333333333337,3.7,25-30 (High Star),2-6 Dog,,6,OVER,6.1,6.9,55.6,108,27,LOSS,-1.4333333333333371,-100.0
2024-12-05,Ayo Dosunmu,Chicago Bulls,CHI @ SAS,15.25,2.0,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,27,LOSS,11.75,-100.0
2024-12-05,Nikola Vučević,Chicago Bulls,CHI @ SAS,20.115384615384617,2.0,20-25 (Star),Pick'em (-2 to +2),,7,OVER,5.6,6.7,55.3,94,39,WIN,18.884615384615383,90.91
2024-12-05,Brandon Ingram,New Orleans Pelicans,NOP vs. PHX,19.214285714285715,1.55,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,29,LOSS,9.785714285714285,-100.0
2024-12-05,CJ McCollum,New Orleans Pelicans,NOP vs. PHX,20.5,1.55,20-25 (Star),Pick'em (-2 to +2),,7,OVER,5.6,6.7,55.3,94,25,WIN,4.5,90.91
2024-12-05,De'Aaron Fox,Sacramento Kings,SAC @ MEM,24.5,3.05,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,18,WIN,-6.5,90.91
2024-12-05,Bradley Beal,Phoenix Suns,PHX @ NOP,18.5,-1.55,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,24,LOSS,5.5,-100.0
2024-12-05,Alperen Sengun,Houston Rockets,HOU @ GSW,22.5,-4.444444444444445,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,16,WIN,-6.5,90.91
2024-12-05,DeMar DeRozan,Sacramento Kings,SAC @ MEM,21.03846153846154,3.05,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,26,LOSS,4.96153846153846,-100.0
2024-12-05,Devin Vassell,San Antonio Spurs,SAS vs. CHI,17.5,-2.0,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,17,WIN,-0.5,90.91
2024-12-05,Dejounte Murray,New Orleans Pelicans,NOP vs. PHX,20.214285714285715,1.55,20-25 (Star),Pick'em (-2 to +2),,7,OVER,5.6,6.7,55.3,94,17,LOSS,-3.2142857142857153,-100.0
2024-12-05,Zach LaVine,Chicago Bulls,CHI @ SAS,23.142857142857142,2.0,20-25 (Star),Pick'em (-2 to +2),,7,OVER,5.6,6.7,55.3,94,11,LOSS,-12.142857142857142,-100.0
2024-12-05,Jalen Green,Houston Rockets,HOU @ GSW,20.142857142857142,-4.444444444444445,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,14,WIN,-6.142857142857142,90.91
2024-12-05,Quentin Grimes,Dallas Mavericks,DAL @ WAS,8.5,-13.75,5-10 (Bench),10-15 Fav,,4,UNDER,6.7,4.5,55.9,204,14,LOSS,5.5,-100.0
2024-12-05,Alex Sarr,Washington Wizards,WAS vs. DAL,11.5,13.75,10-15 (Role Player),10-15 Dog,,2,OVER,7.4,7.6,56.2,176,11,LOSS,-0.5,-100.0
2024-12-05,Trey Murphy III,New Orleans Pelicans,NOP vs. PHX,16.5,1.55,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,19,LOSS,2.5,-100.0
2024-12-05,Luguentz Dort,Oklahoma City Thunder,OKC @ TOR,9.75,-10.4,5-10 (Bench),10-15 Fav,,4,UNDER,6.7,4.5,55.9,204,6,WIN,-3.75,90.91
2024-12-05,Dereck Lively II,Dallas Mavericks,DAL @ WAS,9.5,-13.75,5-10 (Bench),10-15 Fav,,4,UNDER,6.7,4.5,55.9,204,6,WIN,-3.5,90.91
2024-12-05,Ja Morant,Memphis Grizzlies,MEM vs. SAC,21.857142857142858,-3.05,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,8,WIN,-13.857142857142858,90.91
2024-12-05,Jonas Valančiūnas,Washington Wizards,WAS vs. DAL,12.5,13.75,10-15 (Role Player),10-15 Dog,,2,OVER,7.4,7.6,56.2,176,9,LOSS,-3.5,-100.0
2024-12-06,LeBron James,Los Angeles Lakers,LAL @ ATL,22.214285714285715,4.0,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,39,LOSS,16.785714285714285,-100.0
2024-12-06,Trae Young,Atlanta Hawks,ATL vs. LAL,20.5,-4.0,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,31,LOSS,10.5,-100.0
2024-12-06,Anthony Davis,Los Angeles Lakers,LAL @ ATL,28.5,4.0,25-30 (High Star),2-6 Dog,,6,OVER,6.1,6.9,55.6,108,38,WIN,9.5,90.91
2024-12-06,Anthony Edwards,Minnesota Timberwolves,MIN @ GSW,24.5,-1.25,20-25 (Star),Pick'em (-2 to +2),,7,OVER,5.6,6.7,55.3,94,30,WIN,5.5,90.91
2024-12-06,Zach LaVine,Chicago Bulls,CHI vs. IND,22.5,3.4,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,32,LOSS,9.5,-100.0
2024-12-06,Julius Randle,Minnesota Timberwolves,MIN @ GSW,19.136363636363637,-1.25,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,16,WIN,-3.1363636363636367,90.91
2024-12-06,Pascal Siakam,Indiana Pacers,IND @ CHI,22.5,-3.4,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,21,WIN,-1.5,90.91
2024-12-06,Draymond Green,Golden State Warriors,GSW vs. MIN,8.5,1.25,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,10,LOSS,1.5,-100.0
2024-12-06,Mike Conley,Minnesota Timberwolves,MIN @ GSW,9.5,-1.25,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,13,LOSS,3.5,-100.0
2024-12-06,Stephen Curry,Golden State Warriors,GSW vs. MIN,23.5,1.25,20-25 (Star),Pick'em (-2 to +2),,7,OVER,5.6,6.7,55.3,94,23,LOSS,-0.5,-100.0
2024-12-06,Rudy Gobert,Minnesota Timberwolves,MIN @ GSW,9.928571428571429,-1.25,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,17,LOSS,7.071428571428571,-100.0
2024-12-06,Tyrese Maxey,Philadelphia 76ers,PHI vs. ORL,23.785714285714285,2.7,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,16,WIN,-7.785714285714285,90.91
2024-12-06,Nikola Vučević,Chicago Bulls,CHI vs. IND,21.5,3.4,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,13,WIN,-8.5,90.91
2024-12-06,Anfernee Simons,Portland Trail Blazers,POR vs. UTA,20.423076923076923,-3.9,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,14,WIN,-6.423076923076923,90.91
2024-12-06,Brandin Podziemski,Golden State Warriors,GSW vs. MIN,8.5,1.25,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,8,WIN,-0.5,90.91
2024-12-06,Donte DiVincenzo,Minnesota Timberwolves,MIN @ GSW,7.5,-1.25,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,5,WIN,-2.5,90.91
2024-12-06,Jaden McDaniels,Minnesota Timberwolves,MIN @ GSW,9.833333333333334,-1.25,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,10,LOSS,0.16666666666666607,-100.0
2024-12-07,Tyler Herro,Miami Heat,MIA vs. PHX,23.214285714285715,-5.55,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,17,WIN,-6.214285714285715,90.91
2024-12-07,Devin Booker,Phoenix Suns,PHX @ MIA,28.7,5.55,25-30 (High Star),2-6 Dog,,6,OVER,6.1,6.9,55.6,108,21,LOSS,-7.699999999999999,-100.0
2024-12-07,Bilal Coulibaly,Washington Wizards,WAS vs. DEN,10.833333333333334,11.95,10-15 (Role Player),10-15 Dog,,2,OVER,7.4,7.6,56.2,176,6,LOSS,-4.833333333333334,-100.0
2024-12-07,Vasilije Micic,Charlotte Hornets,CHA vs. CLE,11.6,13.15,10-15 (Role Player),10-15 Dog,,2,OVER,7.4,7.6,56.2,176,13,WIN,1.4000000000000004,90.91
2024-12-08,Tyrese Maxey,Philadelphia 76ers,PHI @ CHI,24.772727272727273,-2.8,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,25,LOSS,0.22727272727272663,-100.0
2024-12-08,Tyler Herro,Miami Heat,MIA vs. CLE,22.785714285714285,2.55,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,34,LOSS,11.214285714285715,-100.0
2024-12-08,Joel Embiid,Philadelphia 76ers,PHI @ CHI,24.142857142857142,-2.8,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,31,LOSS,6.857142857142858,-100.0
2024-12-08,Stephen Curry,Golden State Warriors,GSW vs. MIN,24.3,-0.85,20-25 (Star),Pick'em (-2 to +2),,7,OVER,5.6,6.7,55.3,94,30,WIN,5.699999999999999,90.91
2024-12-08,Kevin Huerter,Sacramento Kings,SAC vs. UTA,7.5,-11.0,5-10 (Bench),10-15 Fav,,4,UNDER,6.7,4.5,55.9,204,26,LOSS,18.5,-100.0
2024-12-08,Zach LaVine,Chicago Bulls,CHI vs. PHI,21.785714285714285,2.8,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,30,LOSS,8.214285714285715,-100.0
2024-12-08,Jonathan Kuminga,Golden State Warriors,GSW vs. MIN,16.423076923076923,-0.85,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,20,LOSS,3.5769230769230766,-100.0
2024-12-08,Jalen Suggs,Orlando Magic,ORL vs. PHX,19.5,-1.95,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,26,LOSS,6.5,-100.0
2024-12-08,Trae Young,Atlanta Hawks,ATL vs. DEN,23.423076923076923,-0.4,20-25 (Star),Pick'em (-2 to +2),,7,OVER,5.6,6.7,55.3,94,15,LOSS,-8.423076923076923,-100.0
2024-12-08,Michael Porter Jr.,Denver Nuggets,DEN @ ATL,18.192307692307693,0.4,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,26,LOSS,7.807692307692307,-100.0
2024-12-08,Vasilije Micic,Charlotte Hornets,CHA @ IND,12.833333333333334,11.55,10-15 (Role Player),10-15 Dog,,2,OVER,7.4,7.6,56.2,176,18,WIN,5.166666666666666,90.91
2024-12-08,Julius Randle,Minnesota Timberwolves,MIN @ GSW,19.5,0.85,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,14,WIN,-5.5,90.91
2024-12-08,Bilal Coulibaly,Washington Wizards,WAS vs. MEM,10.4,11.1,10-15 (Role Player),10-15 Dog,,2,OVER,7.4,7.6,56.2,176,17,WIN,6.6,90.91
2024-12-08,Bradley Beal,Phoenix Suns,PHX @ ORL,17.857142857142858,1.95,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,18,LOSS,0.14285714285714235,-100.0
2024-12-08,Norman Powell,Los Angeles Clippers,LAC vs. HOU,21.214285714285715,3.05,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,17,WIN,-4.214285714285715,90.91
2024-12-08,Alperen Sengun,Houston Rockets,HOU @ LAC,20.807692307692307,-3.05,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,11,WIN,-9.807692307692307,90.91
2024-12-08,De'Andre Hunter,Atlanta Hawks,ATL vs. DEN,16.5,-0.4,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,20,LOSS,3.5,-100.0
2024-12-08,Nickeil Alexander-Walker,Minnesota Timberwolves,MIN @ GSW,7.5,0.85,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,19,LOSS,11.5,-100.0
2024-12-08,Brandon Clarke,Memphis Grizzlies,MEM @ WAS,8.277777777777779,-11.1,5-10 (Bench),10-15 Fav,,4,UNDER,6.7,4.5,55.9,204,12,LOSS,3.7222222222222214,-100.0
2024-12-08,Nick Richards,Charlotte Hornets,CHA @ IND,11.5,11.55,10-15 (Role Player),10-15 Dog,,2,OVER,7.4,7.6,56.2,176,9,LOSS,-2.5,-100.0
2024-12-08,Donovan Mitchell,Cleveland Cavaliers,CLE @ MIA,23.785714285714285,-2.55,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,12,WIN,-11.785714285714285,90.91
2024-12-08,Jaden McDaniels,Minnesota Timberwolves,MIN @ GSW,9.5,0.85,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,9,WIN,-0.5,90.91
2024-12-08,Andrew Nembhard,Indiana Pacers,IND vs. CHA,8.5,-11.55,5-10 (Bench),10-15 Fav,,4,UNDER,6.7,4.5,55.9,204,10,LOSS,1.5,-100.0
2024-12-08,Donte DiVincenzo,Minnesota Timberwolves,MIN @ GSW,9.5,0.85,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,8,WIN,-1.5,90.91
2024-12-08,Brandin Podziemski,Golden State Warriors,GSW vs. MIN,9.5,-0.85,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,6,WIN,-3.5,90.91
2024-12-08,Jaylen Wells,Memphis Grizzlies,MEM @ WAS,9.772727272727272,-11.1,5-10 (Bench),10-15 Fav,,4,UNDER,6.7,4.5,55.9,204,4,WIN,-5.772727272727272,90.91
2024-12-10,Luka Dončić,Dallas Mavericks,DAL @ OKC,28.5,4.3,25-30 (High Star),2-6 Dog,,6,OVER,6.1,6.9,55.6,108,16,LOSS,-12.5,-100.0
2024-12-10,Luka Dončić,Dallas Mavericks,DAL @ OKC,28.5,4.3,25-30 (High Star),2-6 Dog,,6,OVER,6.1,6.9,55.6,108,16,LOSS,-12.5,-100.0
2024-12-10,Jalen Williams,Oklahoma City Thunder,OKC vs. DAL,22.142857142857142,-4.3,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,18,WIN,-4.142857142857142,90.91
2024-12-10,Kyrie Irving,Dallas Mavericks,DAL @ OKC,21.785714285714285,4.3,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,17,WIN,-4.785714285714285,90.91
2024-12-11,Alperen Sengun,Houston Rockets,HOU vs. GSW,20.5,-2.95,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,26,LOSS,5.5,-100.0
2024-12-11,Stephen Curry,Golden State Warriors,GSW @ HOU,24.8125,2.95,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,19,WIN,-5.8125,90.91
2024-12-12,Jakob Poeltl,Toronto Raptors,TOR @ MIA,14.75,10.3,10-15 (Role Player),10-15 Dog,,2,OVER,7.4,7.6,56.2,176,16,WIN,1.25,90.91
2024-12-12,Tobias Harris,Detroit Pistons,DET @ BOS,12.166666666666666,11.55,10-15 (Role Player),10-15 Dog,,2,OVER,7.4,7.6,56.2,176,9,LOSS,-3.166666666666666,-100.0
2024-12-12,Haywood Highsmith,Miami Heat,MIA vs. TOR,6.5,-10.3,5-10 (Bench),10-15 Fav,,4,UNDER,6.7,4.5,55.9,204,9,LOSS,2.5,-100.0
2024-12-12,Malik Beasley,Detroit Pistons,DET @ BOS,13.0,11.55,10-15 (Role Player),10-15 Dog,,2,OVER,7.4,7.6,56.2,176,5,LOSS,-8.0,-100.0
2024-12-12,Jaime Jaquez Jr.,Miami Heat,MIA vs. TOR,8.5,-10.3,5-10 (Bench),10-15 Fav,,4,UNDER,6.7,4.5,55.9,204,6,WIN,-2.5,90.91
